"lab","subject","scenario","attribution","punishment","outcome","prison","mental_inst","free"
42,"42_19","operable",0,1,"mental_inst",0,1,0
42,"42_20","jealous_rage",1,3,"free",0,0,1
42,"42_21","operable",0,3,"mental_inst",0,1,0
42,"42_22","operable",1,2,"mental_inst",0,1,0
42,"42_23","operable",0,5,"free",0,0,1
42,"42_24","operable",1,1,"free",0,0,1
42,"42_25","inoperable",0,6,"free",0,0,1
42,"42_26","jealous_rage",1,5,"mental_inst",0,1,0
42,"42_27","jealous_rage",0,5,"prison",1,0,0
42,"42_28","jealous_rage",1,5,"free",0,0,1
42,"42_29","jealous_rage",0,1,"free",0,0,1
42,"42_30","inoperable",1,5,"prison",1,0,0
42,"42_31","inoperable",0,7,"prison",1,0,0
42,"42_32","operable",1,1,"mental_inst",0,1,0
42,"42_33","inoperable",0,4,"free",0,0,1
42,"42_34","jealous_rage",1,6,"free",0,0,1
42,"42_35","inoperable",0,7,"prison",1,0,0
42,"42_36","jealous_rage",1,1,"free",0,0,1
42,"42_37","inoperable",0,4,"prison",1,0,0
42,"42_38","inoperable",1,7,"prison",1,0,0
42,"42_39","jealous_rage",0,6,"free",0,0,1
42,"42_40","operable",1,4,"free",0,0,1
42,"42_41","inoperable",0,6,"free",0,0,1
42,"42_42","inoperable",1,1,"free",0,0,1
42,"42_43","jealous_rage",0,4,"free",0,0,1
42,"42_44","inoperable",1,5,"mental_inst",0,1,0
42,"42_45","jealous_rage",0,4,"free",0,0,1
42,"42_46","operable",1,3,"prison",1,0,0
42,"42_47","operable",0,5,"free",0,0,1
42,"42_48","operable",1,6,"prison",1,0,0
42,"42_49","inoperable",0,6,"mental_inst",0,1,0
42,"42_50","inoperable",1,3,"mental_inst",0,1,0
42,"42_51","operable",0,7,"free",0,0,1
42,"42_52","inoperable",1,3,"mental_inst",0,1,0
42,"42_53","operable",0,7,"free",0,0,1
42,"42_54","jealous_rage",1,1,"free",0,0,1
42,"42_55","jealous_rage",0,3,"prison",1,0,0
42,"42_56","inoperable",1,2,"prison",1,0,0
42,"42_57","operable",0,3,"mental_inst",0,1,0
42,"42_58","inoperable",1,7,"prison",1,0,0
42,"42_59","inoperable",0,7,"free",0,0,1
42,"42_60","inoperable",1,7,"free",0,0,1
42,"42_61","inoperable",0,3,"mental_inst",0,1,0
42,"42_62","operable",1,6,"free",0,0,1
42,"42_63","inoperable",0,4,"prison",1,0,0
42,"42_64","jealous_rage",1,1,"prison",1,0,0
42,"42_65","inoperable",0,5,"prison",1,0,0
42,"42_66","operable",1,1,"free",0,0,1
42,"42_67","inoperable",0,5,"free",0,0,1
42,"42_68","jealous_rage",1,5,"free",0,0,1
42,"42_69","jealous_rage",0,7,"prison",1,0,0
42,"42_70","operable",1,1,"mental_inst",0,1,0
42,"42_71","jealous_rage",0,7,"mental_inst",0,1,0
42,"42_72","operable",1,2,"prison",1,0,0
42,"42_73","jealous_rage",0,4,"prison",1,0,0
42,"42_74","operable",1,3,"mental_inst",0,1,0
42,"42_75","inoperable",0,7,"free",0,0,1
42,"42_76","operable",1,2,"mental_inst",0,1,0
42,"42_77","jealous_rage",0,7,"free",0,0,1
42,"42_78","inoperable",1,4,"prison",1,0,0
42,"42_79","operable",0,7,"free",0,0,1
42,"42_80","operable",1,2,"prison",1,0,0
43,"43_1","inoperable",0,7,"mental_inst",0,1,0
43,"43_2","jealous_rage",1,7,"free",0,0,1
43,"43_3","inoperable",0,6,"free",0,0,1
43,"43_4","inoperable",1,3,"prison",1,0,0
43,"43_5","jealous_rage",0,5,"prison",1,0,0
43,"43_6","inoperable",1,4,"mental_inst",0,1,0
43,"43_7","inoperable",0,1,"prison",1,0,0
43,"43_8","inoperable",1,1,"mental_inst",0,1,0
43,"43_9","jealous_rage",0,4,"prison",1,0,0
43,"43_10","jealous_rage",1,7,"prison",1,0,0
43,"43_11","inoperable",0,6,"free",0,0,1
43,"43_12","inoperable",1,4,"free",0,0,1
43,"43_13","inoperable",0,5,"prison",1,0,0
43,"43_14","jealous_rage",1,7,"free",0,0,1
43,"43_15","operable",0,4,"prison",1,0,0
43,"43_16","operable",1,3,"mental_inst",0,1,0
43,"43_17","jealous_rage",0,1,"mental_inst",0,1,0
43,"43_18","inoperable",1,2,"prison",1,0,0
43,"43_19","inoperable",0,2,"free",0,0,1
43,"43_20","operable",1,3,"free",0,0,1
43,"43_21","operable",0,6,"mental_inst",0,1,0
43,"43_22","jealous_rage",1,3,"mental_inst",0,1,0
43,"43_23","jealous_rage",0,1,"free",0,0,1
43,"43_24","operable",1,2,"mental_inst",0,1,0
43,"43_25","jealous_rage",0,1,"prison",1,0,0
43,"43_26","inoperable",1,2,"free",0,0,1
43,"43_27","jealous_rage",0,7,"prison",1,0,0
43,"43_28","jealous_rage",1,2,"prison",1,0,0
43,"43_29","operable",0,6,"prison",1,0,0
43,"43_30","inoperable",1,5,"prison",1,0,0
43,"43_31","inoperable",0,7,"free",0,0,1
43,"43_32","inoperable",1,7,"mental_inst",0,1,0
43,"43_33","operable",0,4,"prison",1,0,0
43,"43_34","jealous_rage",1,4,"prison",1,0,0
43,"43_35","operable",0,1,"free",0,0,1
43,"43_36","operable",1,6,"mental_inst",0,1,0
43,"43_37","jealous_rage",0,2,"prison",1,0,0
43,"43_38","inoperable",1,4,"prison",1,0,0
43,"43_39","operable",0,2,"prison",1,0,0
43,"43_40","jealous_rage",1,4,"free",0,0,1
43,"43_41","inoperable",0,4,"mental_inst",0,1,0
43,"43_42","operable",1,4,"mental_inst",0,1,0
43,"43_43","inoperable",0,2,"prison",1,0,0
43,"43_44","operable",1,6,"prison",1,0,0
43,"43_45","jealous_rage",0,3,"free",0,0,1
43,"43_46","operable",1,6,"prison",1,0,0
43,"43_47","operable",0,2,"free",0,0,1
43,"43_48","jealous_rage",1,7,"free",0,0,1
43,"43_49","inoperable",0,3,"prison",1,0,0
43,"43_50","jealous_rage",1,5,"free",0,0,1
43,"43_51","inoperable",0,1,"prison",1,0,0
43,"43_52","operable",1,2,"mental_inst",0,1,0
43,"43_53","inoperable",0,5,"free",0,0,1
43,"43_54","operable",1,2,"mental_inst",0,1,0
43,"43_55","jealous_rage",0,6,"mental_inst",0,1,0
43,"43_56","inoperable",1,1,"free",0,0,1
43,"43_57","operable",0,1,"prison",1,0,0
43,"43_58","operable",1,4,"free",0,0,1
43,"43_59","inoperable",0,4,"mental_inst",0,1,0
43,"43_60","operable",1,5,"prison",1,0,0
43,"43_61","operable",0,6,"prison",1,0,0
43,"43_62","inoperable",1,4,"prison",1,0,0
43,"43_63","jealous_rage",0,2,"prison",1,0,0
43,"43_64","jealous_rage",1,6,"mental_inst",0,1,0
43,"43_65","jealous_rage",0,4,"prison",1,0,0
43,"43_66","inoperable",1,3,"mental_inst",0,1,0
43,"43_67","inoperable",0,5,"free",0,0,1
43,"43_68","operable",1,4,"mental_inst",0,1,0
43,"43_69","jealous_rage",0,1,"prison",1,0,0
43,"43_70","inoperable",1,7,"prison",1,0,0
43,"43_71","operable",0,7,"prison",1,0,0
43,"43_72","inoperable",1,5,"mental_inst",0,1,0
43,"43_73","inoperable",0,4,"free",0,0,1
43,"43_74","jealous_rage",1,6,"prison",1,0,0
43,"43_75","jealous_rage",0,3,"mental_inst",0,1,0
43,"43_76","jealous_rage",1,4,"prison",1,0,0
43,"43_77","jealous_rage",0,1,"prison",1,0,0
43,"43_78","inoperable",1,4,"prison",1,0,0
43,"43_79","operable",0,4,"mental_inst",0,1,0
43,"43_80","operable",1,7,"mental_inst",0,1,0
44,"44_1","operable",0,5,"mental_inst",0,1,0
44,"44_2","inoperable",1,2,"mental_inst",0,1,0
44,"44_3","inoperable",0,4,"free",0,0,1
44,"44_4","inoperable",1,7,"prison",1,0,0
44,"44_5","jealous_rage",0,1,"prison",1,0,0
44,"44_6","jealous_rage",1,2,"prison",1,0,0
44,"44_7","operable",0,3,"free",0,0,1
44,"44_8","jealous_rage",1,5,"mental_inst",0,1,0
44,"44_9","jealous_rage",0,7,"prison",1,0,0
44,"44_10","inoperable",1,3,"prison",1,0,0
44,"44_11","operable",0,2,"prison",1,0,0
44,"44_12","inoperable",1,1,"free",0,0,1
44,"44_13","operable",0,6,"free",0,0,1
44,"44_14","inoperable",1,1,"prison",1,0,0
44,"44_15","operable",0,3,"prison",1,0,0
44,"44_16","operable",1,4,"mental_inst",0,1,0
44,"44_17","operable",0,3,"free",0,0,1
44,"44_18","operable",1,1,"prison",1,0,0
44,"44_19","operable",0,6,"prison",1,0,0
44,"44_20","operable",1,3,"mental_inst",0,1,0
44,"44_21","inoperable",0,6,"mental_inst",0,1,0
44,"44_22","inoperable",1,3,"free",0,0,1
44,"44_23","operable",0,3,"mental_inst",0,1,0
44,"44_24","operable",1,1,"mental_inst",0,1,0
44,"44_25","inoperable",0,4,"mental_inst",0,1,0
44,"44_26","jealous_rage",1,4,"mental_inst",0,1,0
44,"44_27","jealous_rage",0,3,"prison",1,0,0
44,"44_28","operable",1,7,"free",0,0,1
44,"44_29","operable",0,6,"free",0,0,1
44,"44_30","operable",1,1,"prison",1,0,0
44,"44_31","jealous_rage",0,4,"mental_inst",0,1,0
44,"44_32","operable",1,2,"prison",1,0,0
44,"44_33","jealous_rage",0,5,"free",0,0,1
44,"44_34","inoperable",1,5,"prison",1,0,0
44,"44_35","inoperable",0,6,"mental_inst",0,1,0
44,"44_36","jealous_rage",1,5,"free",0,0,1
44,"44_37","jealous_rage",0,3,"prison",1,0,0
44,"44_38","operable",1,3,"free",0,0,1
44,"44_39","jealous_rage",0,2,"mental_inst",0,1,0
44,"44_40","jealous_rage",1,2,"prison",1,0,0
44,"44_41","operable",0,7,"mental_inst",0,1,0
44,"44_42","jealous_rage",1,6,"free",0,0,1
44,"44_43","inoperable",0,6,"mental_inst",0,1,0
44,"44_44","operable",1,7,"prison",1,0,0
44,"44_45","inoperable",0,3,"free",0,0,1
44,"44_46","jealous_rage",1,5,"mental_inst",0,1,0
44,"44_47","operable",0,3,"mental_inst",0,1,0
44,"44_48","inoperable",1,1,"free",0,0,1
44,"44_49","inoperable",0,2,"prison",1,0,0
44,"44_50","operable",1,6,"free",0,0,1
44,"44_51","inoperable",0,5,"free",0,0,1
44,"44_52","inoperable",1,4,"free",0,0,1
44,"44_53","operable",0,7,"mental_inst",0,1,0
44,"44_54","operable",1,3,"prison",1,0,0
44,"44_55","operable",0,7,"prison",1,0,0
44,"44_56","jealous_rage",1,3,"free",0,0,1
44,"44_57","inoperable",0,5,"free",0,0,1
44,"44_58","inoperable",1,4,"free",0,0,1
44,"44_59","jealous_rage",0,4,"mental_inst",0,1,0
44,"44_60","operable",1,4,"mental_inst",0,1,0
44,"44_61","inoperable",0,3,"mental_inst",0,1,0
44,"44_62","inoperable",1,5,"free",0,0,1
44,"44_63","jealous_rage",0,4,"free",0,0,1
44,"44_64","operable",1,2,"free",0,0,1
44,"44_65","operable",0,3,"free",0,0,1
44,"44_66","inoperable",1,7,"mental_inst",0,1,0
44,"44_67","jealous_rage",0,7,"mental_inst",0,1,0
44,"44_68","operable",1,1,"free",0,0,1
44,"44_69","operable",0,7,"prison",1,0,0
44,"44_70","inoperable",1,5,"prison",1,0,0
44,"44_71","jealous_rage",0,2,"prison",1,0,0
44,"44_72","inoperable",1,6,"prison",1,0,0
44,"44_73","operable",0,1,"prison",1,0,0
44,"44_74","inoperable",1,7,"prison",1,0,0
44,"44_75","inoperable",0,4,"prison",1,0,0
44,"44_76","inoperable",1,3,"mental_inst",0,1,0
44,"44_77","inoperable",0,7,"free",0,0,1
44,"44_78","inoperable",1,1,"mental_inst",0,1,0
44,"44_79","operable",0,6,"prison",1,0,0
44,"44_80","inoperable",1,4,"prison",1,0,0
45,"45_1","inoperable",0,6,"mental_inst",0,1,0
45,"45_2","operable",1,5,"prison",1,0,0
45,"45_3","inoperable",0,5,"prison",1,0,0
45,"45_4","operable",1,3,"mental_inst",0,1,0
45,"45_5","operable",0,5,"free",0,0,1
45,"45_6","jealous_rage",1,3,"mental_inst",0,1,0
45,"45_7","operable",0,1,"mental_inst",0,1,0
45,"45_8","jealous_rage",1,6,"prison",1,0,0
45,"45_9","jealous_rage",0,7,"mental_inst",0,1,0
45,"45_10","operable",1,3,"free",0,0,1
45,"45_11","inoperable",0,7,"mental_inst",0,1,0
45,"45_12","inoperable",1,3,"mental_inst",0,1,0
45,"45_13","inoperable",0,7,"prison",1,0,0
45,"45_14","inoperable",1,5,"prison",1,0,0
45,"45_15","jealous_rage",0,6,"free",0,0,1
45,"45_16","jealous_rage",1,4,"mental_inst",0,1,0
45,"45_17","jealous_rage",0,2,"prison",1,0,0
45,"45_18","operable",1,3,"mental_inst",0,1,0
45,"45_19","inoperable",0,1,"free",0,0,1
45,"45_20","operable",1,2,"mental_inst",0,1,0
45,"45_21","operable",0,3,"free",0,0,1
45,"45_22","inoperable",1,7,"mental_inst",0,1,0
45,"45_23","jealous_rage",0,2,"free",0,0,1
45,"45_24","operable",1,4,"mental_inst",0,1,0
45,"45_25","operable",0,1,"free",0,0,1
45,"45_26","operable",1,5,"prison",1,0,0
45,"45_27","operable",0,7,"free",0,0,1
45,"45_28","jealous_rage",1,2,"free",0,0,1
45,"45_29","jealous_rage",0,7,"mental_inst",0,1,0
45,"45_30","operable",1,2,"free",0,0,1
45,"45_31","operable",0,3,"mental_inst",0,1,0
45,"45_32","operable",1,3,"free",0,0,1
45,"45_33","operable",0,4,"mental_inst",0,1,0
45,"45_34","operable",1,5,"free",0,0,1
45,"45_35","inoperable",0,7,"mental_inst",0,1,0
45,"45_36","inoperable",1,5,"free",0,0,1
45,"45_37","jealous_rage",0,7,"free",0,0,1
45,"45_38","jealous_rage",1,2,"mental_inst",0,1,0
45,"45_39","operable",0,1,"mental_inst",0,1,0
45,"45_40","inoperable",1,5,"free",0,0,1
45,"45_41","jealous_rage",0,4,"prison",1,0,0
45,"45_42","operable",1,6,"prison",1,0,0
45,"45_43","inoperable",0,1,"prison",1,0,0
45,"45_44","operable",1,4,"mental_inst",0,1,0
45,"45_45","inoperable",0,5,"free",0,0,1
45,"45_46","operable",1,7,"mental_inst",0,1,0
45,"45_47","jealous_rage",0,6,"prison",1,0,0
45,"45_48","operable",1,6,"prison",1,0,0
45,"45_49","jealous_rage",0,3,"free",0,0,1
45,"45_50","operable",1,2,"free",0,0,1
45,"45_51","operable",0,5,"free",0,0,1
45,"45_52","inoperable",1,6,"mental_inst",0,1,0
45,"45_53","jealous_rage",0,3,"prison",1,0,0
45,"45_54","jealous_rage",1,2,"free",0,0,1
45,"45_55","jealous_rage",0,2,"free",0,0,1
45,"45_56","jealous_rage",1,6,"mental_inst",0,1,0
45,"45_57","jealous_rage",0,5,"prison",1,0,0
45,"45_58","inoperable",1,5,"mental_inst",0,1,0
45,"45_59","operable",0,1,"mental_inst",0,1,0
45,"45_60","jealous_rage",1,2,"free",0,0,1
45,"45_61","inoperable",0,7,"mental_inst",0,1,0
45,"45_62","operable",1,3,"prison",1,0,0
45,"45_63","jealous_rage",0,6,"mental_inst",0,1,0
45,"45_64","jealous_rage",1,2,"free",0,0,1
45,"45_65","jealous_rage",0,2,"prison",1,0,0
45,"45_66","inoperable",1,3,"free",0,0,1
45,"45_67","inoperable",0,5,"mental_inst",0,1,0
45,"45_68","jealous_rage",1,6,"mental_inst",0,1,0
45,"45_69","operable",0,6,"prison",1,0,0
45,"45_70","jealous_rage",1,5,"free",0,0,1
45,"45_71","jealous_rage",0,6,"free",0,0,1
45,"45_72","inoperable",1,5,"prison",1,0,0
45,"45_73","jealous_rage",0,5,"mental_inst",0,1,0
45,"45_74","operable",1,5,"free",0,0,1
45,"45_75","jealous_rage",0,7,"prison",1,0,0
45,"45_76","operable",1,5,"mental_inst",0,1,0
45,"45_77","operable",0,3,"prison",1,0,0
45,"45_78","inoperable",1,6,"prison",1,0,0
45,"45_79","inoperable",0,4,"free",0,0,1
45,"45_80","jealous_rage",1,3,"mental_inst",0,1,0
46,"46_1","inoperable",0,6,"free",0,0,1
46,"46_2","jealous_rage",1,4,"free",0,0,1
46,"46_3","operable",0,5,"prison",1,0,0
46,"46_4","jealous_rage",1,1,"free",0,0,1
46,"46_5","inoperable",0,3,"free",0,0,1
46,"46_6","operable",1,1,"prison",1,0,0
46,"46_7","operable",0,6,"prison",1,0,0
46,"46_8","inoperable",1,2,"prison",1,0,0
46,"46_9","operable",0,1,"mental_inst",0,1,0
46,"46_10","operable",1,6,"mental_inst",0,1,0
46,"46_11","inoperable",0,7,"free",0,0,1
46,"46_12","inoperable",1,3,"prison",1,0,0
46,"46_13","inoperable",0,5,"mental_inst",0,1,0
46,"46_14","jealous_rage",1,3,"free",0,0,1
46,"46_15","inoperable",0,3,"free",0,0,1
46,"46_16","jealous_rage",1,2,"mental_inst",0,1,0
46,"46_17","inoperable",0,4,"prison",1,0,0
46,"46_18","jealous_rage",1,4,"free",0,0,1
46,"46_19","jealous_rage",0,5,"mental_inst",0,1,0
46,"46_20","inoperable",1,1,"mental_inst",0,1,0
46,"46_21","inoperable",0,2,"mental_inst",0,1,0
46,"46_22","jealous_rage",1,1,"prison",1,0,0
46,"46_23","operable",0,6,"mental_inst",0,1,0
46,"46_24","inoperable",1,5,"mental_inst",0,1,0
46,"46_25","inoperable",0,6,"mental_inst",0,1,0
46,"46_26","operable",1,5,"mental_inst",0,1,0
46,"46_27","jealous_rage",0,7,"mental_inst",0,1,0
46,"46_28","jealous_rage",1,4,"mental_inst",0,1,0
46,"46_29","inoperable",0,5,"prison",1,0,0
46,"46_30","jealous_rage",1,5,"mental_inst",0,1,0
46,"46_31","inoperable",0,7,"prison",1,0,0
46,"46_32","jealous_rage",1,6,"free",0,0,1
46,"46_33","jealous_rage",0,3,"prison",1,0,0
46,"46_34","inoperable",1,2,"mental_inst",0,1,0
46,"46_35","jealous_rage",0,3,"free",0,0,1
46,"46_36","operable",1,6,"free",0,0,1
46,"46_37","operable",0,1,"free",0,0,1
46,"46_38","jealous_rage",1,6,"free",0,0,1
46,"46_39","jealous_rage",0,2,"mental_inst",0,1,0
46,"46_40","operable",1,5,"free",0,0,1
46,"46_41","inoperable",0,1,"free",0,0,1
46,"46_42","inoperable",1,6,"mental_inst",0,1,0
46,"46_43","operable",0,6,"free",0,0,1
46,"46_44","operable",1,7,"prison",1,0,0
46,"46_45","inoperable",0,7,"prison",1,0,0
46,"46_46","operable",1,7,"free",0,0,1
46,"46_47","inoperable",0,7,"prison",1,0,0
46,"46_48","operable",1,3,"prison",1,0,0
46,"46_49","jealous_rage",0,5,"free",0,0,1
46,"46_50","jealous_rage",1,6,"mental_inst",0,1,0
46,"46_51","jealous_rage",0,5,"free",0,0,1
46,"46_52","operable",1,7,"prison",1,0,0
46,"46_53","operable",0,5,"mental_inst",0,1,0
46,"46_54","jealous_rage",1,7,"mental_inst",0,1,0
46,"46_55","jealous_rage",0,1,"mental_inst",0,1,0
46,"46_56","jealous_rage",1,6,"mental_inst",0,1,0
46,"46_57","operable",0,2,"mental_inst",0,1,0
46,"46_58","inoperable",1,6,"free",0,0,1
46,"46_59","jealous_rage",0,7,"free",0,0,1
46,"46_60","jealous_rage",1,3,"prison",1,0,0
46,"46_61","jealous_rage",0,1,"mental_inst",0,1,0
46,"46_62","inoperable",1,7,"mental_inst",0,1,0
46,"46_63","jealous_rage",0,6,"mental_inst",0,1,0
46,"46_64","operable",1,7,"free",0,0,1
46,"46_65","inoperable",0,4,"prison",1,0,0
46,"46_66","operable",1,4,"free",0,0,1
46,"46_67","inoperable",0,3,"free",0,0,1
46,"46_68","operable",1,4,"mental_inst",0,1,0
46,"46_69","operable",0,4,"prison",1,0,0
46,"46_70","operable",1,5,"prison",1,0,0
46,"46_71","jealous_rage",0,3,"mental_inst",0,1,0
46,"46_72","inoperable",1,1,"free",0,0,1
46,"46_73","jealous_rage",0,5,"free",0,0,1
46,"46_74","inoperable",1,5,"free",0,0,1
46,"46_75","inoperable",0,1,"prison",1,0,0
46,"46_76","jealous_rage",1,3,"mental_inst",0,1,0
46,"46_77","jealous_rage",0,6,"free",0,0,1
46,"46_78","operable",1,7,"mental_inst",0,1,0
46,"46_79","inoperable",0,4,"mental_inst",0,1,0
46,"46_80","operable",1,2,"free",0,0,1
47,"47_1","inoperable",0,1,"mental_inst",0,1,0
47,"47_2","operable",1,4,"mental_inst",0,1,0
47,"47_3","jealous_rage",0,1,"mental_inst",0,1,0
47,"47_4","jealous_rage",1,6,"free",0,0,1
47,"47_5","operable",0,4,"mental_inst",0,1,0
47,"47_6","jealous_rage",1,7,"free",0,0,1
47,"47_7","inoperable",0,6,"free",0,0,1
47,"47_8","inoperable",1,5,"free",0,0,1
47,"47_9","inoperable",0,5,"free",0,0,1
47,"47_10","jealous_rage",1,6,"mental_inst",0,1,0
47,"47_11","operable",0,4,"mental_inst",0,1,0
47,"47_12","operable",1,2,"free",0,0,1
47,"47_13","inoperable",0,2,"free",0,0,1
47,"47_14","inoperable",1,6,"mental_inst",0,1,0
47,"47_15","operable",0,7,"prison",1,0,0
47,"47_16","inoperable",1,6,"free",0,0,1
47,"47_17","inoperable",0,4,"mental_inst",0,1,0
47,"47_18","operable",1,3,"mental_inst",0,1,0
47,"47_19","operable",0,1,"mental_inst",0,1,0
47,"47_20","jealous_rage",1,7,"prison",1,0,0
47,"47_21","inoperable",0,3,"mental_inst",0,1,0
47,"47_22","jealous_rage",1,3,"mental_inst",0,1,0
47,"47_23","inoperable",0,2,"prison",1,0,0
47,"47_24","operable",1,7,"prison",1,0,0
47,"47_25","operable",0,6,"free",0,0,1
47,"47_26","operable",1,4,"prison",1,0,0
47,"47_27","jealous_rage",0,6,"free",0,0,1
47,"47_28","operable",1,2,"free",0,0,1
47,"47_29","inoperable",0,1,"prison",1,0,0
47,"47_30","jealous_rage",1,2,"free",0,0,1
47,"47_31","jealous_rage",0,3,"free",0,0,1
47,"47_32","jealous_rage",1,6,"free",0,0,1
47,"47_33","operable",0,5,"prison",1,0,0
47,"47_34","jealous_rage",1,3,"prison",1,0,0
47,"47_35","operable",0,1,"free",0,0,1
47,"47_36","inoperable",1,6,"free",0,0,1
47,"47_37","operable",0,2,"prison",1,0,0
47,"47_38","inoperable",1,4,"free",0,0,1
47,"47_39","inoperable",0,5,"mental_inst",0,1,0
47,"47_40","jealous_rage",1,7,"prison",1,0,0
47,"47_41","inoperable",0,2,"prison",1,0,0
47,"47_42","inoperable",1,7,"prison",1,0,0
47,"47_43","inoperable",0,3,"prison",1,0,0
47,"47_44","jealous_rage",1,3,"mental_inst",0,1,0
47,"47_45","jealous_rage",0,6,"prison",1,0,0
47,"47_46","jealous_rage",1,5,"prison",1,0,0
47,"47_47","inoperable",0,2,"mental_inst",0,1,0
47,"47_48","operable",1,7,"mental_inst",0,1,0
47,"47_49","operable",0,1,"prison",1,0,0
47,"47_50","jealous_rage",1,5,"free",0,0,1
47,"47_51","operable",0,4,"mental_inst",0,1,0
47,"47_52","operable",1,4,"mental_inst",0,1,0
47,"47_53","jealous_rage",0,4,"prison",1,0,0
47,"47_54","operable",1,5,"free",0,0,1
47,"47_55","jealous_rage",0,3,"mental_inst",0,1,0
47,"47_56","operable",1,5,"mental_inst",0,1,0
47,"47_57","inoperable",0,6,"mental_inst",0,1,0
47,"47_58","inoperable",1,7,"prison",1,0,0
47,"47_59","jealous_rage",0,7,"mental_inst",0,1,0
47,"47_60","operable",1,6,"prison",1,0,0
47,"47_61","operable",0,7,"free",0,0,1
47,"47_62","jealous_rage",1,2,"prison",1,0,0
47,"47_63","operable",0,4,"free",0,0,1
47,"47_64","jealous_rage",1,3,"mental_inst",0,1,0
47,"47_65","operable",0,3,"free",0,0,1
47,"47_66","jealous_rage",1,5,"mental_inst",0,1,0
47,"47_67","inoperable",0,3,"free",0,0,1
47,"47_68","jealous_rage",1,1,"free",0,0,1
47,"47_69","inoperable",0,6,"prison",1,0,0
47,"47_70","jealous_rage",1,6,"free",0,0,1
47,"47_71","jealous_rage",0,5,"mental_inst",0,1,0
47,"47_72","inoperable",1,3,"free",0,0,1
47,"47_73","operable",0,3,"prison",1,0,0
47,"47_74","operable",1,7,"free",0,0,1
47,"47_75","operable",0,6,"mental_inst",0,1,0
47,"47_76","jealous_rage",1,6,"mental_inst",0,1,0
47,"47_77","jealous_rage",0,6,"free",0,0,1
47,"47_78","inoperable",1,2,"prison",1,0,0
47,"47_79","jealous_rage",0,4,"free",0,0,1
47,"47_80","operable",1,5,"prison",1,0,0
48,"48_1","jealous_rage",0,2,"prison",1,0,0
48,"48_2","operable",1,4,"prison",1,0,0
48,"48_3","jealous_rage",0,7,"free",0,0,1
48,"48_4","jealous_rage",1,2,"mental_inst",0,1,0
48,"48_5","inoperable",0,5,"free",0,0,1
48,"48_6","inoperable",1,1,"prison",1,0,0
48,"48_7","jealous_rage",0,7,"mental_inst",0,1,0
48,"48_8","inoperable",1,7,"mental_inst",0,1,0
48,"48_9","operable",0,1,"mental_inst",0,1,0
48,"48_10","jealous_rage",1,7,"prison",1,0,0
48,"48_11","operable",0,1,"free",0,0,1
48,"48_12","jealous_rage",1,5,"mental_inst",0,1,0
48,"48_13","operable",0,7,"free",0,0,1
48,"48_14","inoperable",1,7,"prison",1,0,0
48,"48_15","operable",0,2,"mental_inst",0,1,0
48,"48_16","inoperable",1,2,"free",0,0,1
48,"48_17","inoperable",0,3,"prison",1,0,0
48,"48_18","inoperable",1,5,"free",0,0,1
48,"48_19","inoperable",0,1,"prison",1,0,0
48,"48_20","inoperable",1,6,"mental_inst",0,1,0
48,"48_21","jealous_rage",0,1,"prison",1,0,0
48,"48_22","operable",1,7,"mental_inst",0,1,0
48,"48_23","operable",0,5,"prison",1,0,0
48,"48_24","inoperable",1,4,"mental_inst",0,1,0
48,"48_25","operable",0,4,"free",0,0,1
48,"48_26","operable",1,1,"mental_inst",0,1,0
48,"48_27","operable",0,2,"mental_inst",0,1,0
48,"48_28","inoperable",1,1,"mental_inst",0,1,0
48,"48_29","inoperable",0,6,"mental_inst",0,1,0
48,"48_30","jealous_rage",1,7,"mental_inst",0,1,0
48,"48_31","inoperable",0,7,"mental_inst",0,1,0
48,"48_32","operable",1,1,"prison",1,0,0
48,"48_33","inoperable",0,7,"prison",1,0,0
48,"48_34","operable",1,3,"free",0,0,1
48,"48_35","inoperable",0,2,"free",0,0,1
48,"48_36","operable",1,4,"free",0,0,1
48,"48_37","jealous_rage",0,4,"prison",1,0,0
48,"48_38","jealous_rage",1,7,"prison",1,0,0
48,"48_39","operable",0,3,"free",0,0,1
48,"48_40","operable",1,2,"prison",1,0,0
48,"48_41","operable",0,3,"mental_inst",0,1,0
48,"48_42","jealous_rage",1,1,"free",0,0,1
48,"48_43","operable",0,1,"mental_inst",0,1,0
48,"48_44","operable",1,4,"mental_inst",0,1,0
48,"48_45","inoperable",0,4,"mental_inst",0,1,0
48,"48_46","inoperable",1,1,"mental_inst",0,1,0
48,"48_47","inoperable",0,2,"mental_inst",0,1,0
48,"48_48","jealous_rage",1,3,"mental_inst",0,1,0
48,"48_49","operable",0,5,"mental_inst",0,1,0
48,"48_50","operable",1,1,"free",0,0,1
48,"48_51","operable",0,2,"prison",1,0,0
48,"48_52","inoperable",1,2,"free",0,0,1
48,"48_53","inoperable",0,4,"mental_inst",0,1,0
48,"48_54","operable",1,2,"free",0,0,1
48,"48_55","jealous_rage",0,1,"mental_inst",0,1,0
48,"48_56","jealous_rage",1,1,"mental_inst",0,1,0
48,"48_57","jealous_rage",0,1,"prison",1,0,0
48,"48_58","operable",1,6,"prison",1,0,0
48,"48_59","operable",0,2,"prison",1,0,0
48,"48_60","jealous_rage",1,6,"free",0,0,1
48,"48_61","operable",0,2,"prison",1,0,0
48,"48_62","jealous_rage",1,5,"mental_inst",0,1,0
